일자,종목명,클러스터,관리여부,종가,EPS,PER,BPS,PBR,주당배당금,배당수익률
2019년 1월,대우건설,0 ,0 ,5440 ,630 ,9 ,5396 ,1 ,0 ,0 
2019년 1월,유니온머티리얼,0 ,0 ,1765 ,0 ,0 ,2162 ,1 ,50 ,3 
2019년 1월,한국항공우주,0 ,0 ,32500 ,0 ,0 ,11699 ,3 ,0 ,0 
2019년 1월,동원F&B,0 ,0 ,279000 ,13313 ,21 ,153682 ,2 ,2500 ,1 
2019년 1월,우진플라임,1 ,0 ,5510 ,74 ,74 ,8114 ,1 ,0 ,0 
2019년 1월,한전KPS,0 ,0 ,32400 ,3021 ,11 ,20113 ,2 ,1470 ,5 
2019년 1월,진양화학,1 ,0 ,6900 ,0 ,0 ,2441 ,3 ,0 ,0 
2019년 1월,LG생활건강,1 ,0 ,1081000 ,36199 ,30 ,169155 ,6 ,9000 ,1 
2019년 1월,LG화학,1 ,0 ,337000 ,25367 ,13 ,206544 ,2 ,6000 ,2 
2019년 1월,한전기술,0 ,0 ,20750 ,558 ,37 ,11958 ,2 ,220 ,1 
2019년 1월,한미글로벌,0 ,0 ,9420 ,899 ,10 ,9139 ,1 ,250 ,3 
2019년 1월,신한지주,1 ,0 ,39400 ,6116 ,6 ,69210 ,1 ,1450 ,4 
2019년 1월,현대홈쇼핑,0 ,0 ,99900 ,10473 ,10 ,128703 ,1 ,1700 ,2 
2019년 1월,포스코강판,1 ,0 ,20500 ,2999 ,7 ,36071 ,1 ,750 ,4 
2019년 1월,세아홀딩스,0 ,0 ,95500 ,33612 ,3 ,466950 ,0 ,2000 ,2 
2019년 1월,다스코,1 ,0 ,7800 ,1214 ,6 ,7846 ,1 ,250 ,3 
2019년 1월,KTcs,0 ,0 ,2455 ,170 ,14 ,3611 ,1 ,80 ,3 
2019년 1월,한라홀딩스,0 ,0 ,44350 ,4032 ,11 ,86433 ,1 ,1350 ,3 
2019년 1월,종근당바이오,0 ,0 ,20600 ,1563 ,13 ,27162 ,1 ,400 ,2 
2019년 1월,현대로템,1 ,0 ,26750 ,0 ,0 ,15811 ,2 ,0 ,0 
2019년 1월,S&T모티브,0 ,0 ,27400 ,3888 ,7 ,49272 ,1 ,1000 ,4 
2019년 1월,LG전자,1 ,0 ,62800 ,9579 ,7 ,73129 ,1 ,400 ,1 
2019년 1월,세이브존I&C,0 ,0 ,3400 ,764 ,4 ,9498 ,0 ,50 ,1 
2019년 1월,셀트리온,2 ,0 ,214500 ,3150 ,68 ,19041 ,11 ,0 ,0 
2019년 1월,삼성출판사,1 ,0 ,11350 ,338 ,34 ,8770 ,1 ,150 ,1 
2019년 1월,휴켐스,1 ,0 ,23400 ,2985 ,8 ,14210 ,2 ,1500 ,6 
2019년 1월,대호에이엘,2 ,0 ,5420 ,184 ,29 ,993 ,5 ,0 ,0 
2019년 1월,대웅제약,1 ,0 ,185500 ,3060 ,61 ,44831 ,4 ,600 ,0 
2019년 1월,한세엠케이,0 ,0 ,7690 ,581 ,13 ,12284 ,1 ,200 ,3 
2019년 1월,DSR제강,1 ,0 ,4210 ,348 ,12 ,9032 ,0 ,40 ,1 
2019년 1월,현대백화점,0 ,0 ,87700 ,11242 ,8 ,169016 ,1 ,800 ,1 
2019년 1월,한국금융지주,1 ,0 ,56900 ,8731 ,7 ,62616 ,1 ,1600 ,3 
2019년 1월,하이스틸,1 ,0 ,26000 ,4187 ,6 ,68057 ,0 ,350 ,1 
2019년 1월,지역난방공사,0 ,0 ,56000 ,6035 ,9 ,158025 ,0 ,2820 ,5 
2019년 1월,롯데하이마트,0 ,0 ,46300 ,6288 ,7 ,85810 ,1 ,1850 ,4 
2019년 1월,코아스,0 ,0 ,1320 ,0 ,0 ,760 ,2 ,0 ,0 
2019년 1월,STX중공업,0 ,관리종목,5600 ,264128 ,0 ,47208 ,0 ,0 ,0 
2019년 1월,유엔젤,0 ,0 ,4300 ,0 ,0 ,3072 ,1 ,0 ,0 
2019년 1월,농심홀딩스,0 ,0 ,69800 ,8765 ,8 ,185858 ,0 ,2000 ,3 
2019년 1월,금호타이어,0 ,0 ,5200 ,0 ,0 ,6042 ,1 ,0 ,0 
2019년 1월,새론오토모티브,0 ,0 ,5760 ,691 ,8 ,11439 ,1 ,150 ,3 
2019년 1월,세진중공업,1 ,0 ,3875 ,49 ,79 ,4092 ,1 ,30 ,1 
2019년 1월,유니퀘스트,1 ,0 ,6230 ,456 ,14 ,6427 ,1 ,100 ,2 
2019년 1월,STX엔진,1 ,0 ,6700 ,0 ,0 ,3617 ,2 ,0 ,0 
2019년 1월,텔코웨어,0 ,0 ,13300 ,942 ,14 ,11115 ,1 ,580 ,4 
2019년 1월,에이블씨엔씨,0 ,0 ,10450 ,490 ,21 ,12224 ,1 ,0 ,0 
2019년 1월,GS,1 ,0 ,48500 ,10416 ,5 ,81628 ,1 ,1800 ,4 
2019년 1월,CJ CGV,0 ,0 ,40300 ,0 ,0 ,14554 ,3 ,350 ,1 
2019년 1월,현대리바트,0 ,0 ,19800 ,2163 ,9 ,20143 ,1 ,100 ,1 
2019년 1월,LIG넥스원,0 ,0 ,38250 ,0 ,0 ,27454 ,1 ,500 ,1 
2019년 1월,휴비스,0 ,0 ,7440 ,681 ,11 ,11639 ,1 ,300 ,4 
2019년 1월,일진다이아,2 ,0 ,28950 ,674 ,43 ,8567 ,3 ,250 ,1 
2019년 1월,동양생명,0 ,0 ,4675 ,1327 ,4 ,14974 ,0 ,360 ,8 
2019년 1월,HSD엔진,1 ,0 ,5100 ,0 ,0 ,7389 ,1 ,0 ,0 
2019년 1월,그린케미칼,0 ,0 ,3580 ,126 ,28 ,5487 ,1 ,410 ,11 
2019년 1월,대한제강,0 ,0 ,5490 ,1370 ,4 ,18670 ,0 ,300 ,5 
2019년 1월,동양고속,0 ,0 ,28850 ,0 ,0 ,37772 ,1 ,800 ,3 
2019년 1월,이월드,1 ,0 ,2500 ,42 ,60 ,1455 ,2 ,0 ,0 
2019년 1월,대상홀딩스,0 ,0 ,7860 ,699 ,11 ,13705 ,1 ,180 ,2 
2019년 1월,엔케이,0 ,0 ,1835 ,0 ,0 ,1887 ,1 ,0 ,0 
2019년 1월,미래에셋생명,0 ,0 ,4630 ,1541 ,3 ,12336 ,0 ,170 ,4 
2019년 1월,현대글로비스,0 ,0 ,125500 ,18147 ,7 ,106381 ,1 ,3000 ,2 
2019년 1월,하나금융지주,1 ,0 ,36150 ,6817 ,5 ,80654 ,0 ,1550 ,4 
2019년 1월,한화생명,0 ,0 ,4215 ,757 ,6 ,10767 ,0 ,140 ,3 
2019년 1월,진도,0 ,0 ,4860 ,763 ,6 ,8225 ,1 ,270 ,6 
2019년 1월,HDC현대EP,0 ,0 ,4345 ,1002 ,4 ,8772 ,1 ,120 ,3 
2019년 1월,제주항공,0 ,0 ,33850 ,2960 ,11 ,12574 ,3 ,600 ,2 
2019년 1월,평화산업,1 ,0 ,2565 ,0 ,0 ,1822 ,1 ,0 ,0 
2019년 1월,노루페인트,0 ,0 ,7870 ,1439 ,5 ,14613 ,1 ,250 ,3 
2019년 1월,메타랩스,0 ,0 ,1895 ,0 ,0 ,1004 ,2 ,0 ,0 
2019년 1월,아모레퍼시픽,0 ,0 ,193500 ,5711 ,34 ,60186 ,3 ,1280 ,1 
2019년 1월,세원셀론텍,0 ,0 ,3600 ,0 ,0 ,3127 ,1 ,0 ,0 
2019년 1월,디아이씨,0 ,0 ,6570 ,62 ,106 ,7406 ,1 ,50 ,1 
2019년 1월,KEC,1 ,0 ,1045 ,10 ,105 ,1961 ,1 ,12 ,1 
2019년 1월,KPX홀딩스,0 ,0 ,61400 ,9872 ,6 ,145038 ,0 ,3850 ,6 
2019년 1월,기신정기,0 ,0 ,3340 ,299 ,11 ,7680 ,0 ,150 ,4 
2019년 1월,LF,0 ,0 ,25050 ,2519 ,10 ,37363 ,1 ,500 ,2 
2019년 1월,이아이디,0 ,0 ,193 ,6 ,32 ,560 ,0 ,0 ,0 
2019년 1월,형지엘리트,1 ,0 ,1950 ,0 ,0 ,2863 ,1 ,0 ,0 
2019년 1월,후성,1 ,0 ,7090 ,320 ,22 ,1910 ,4 ,0 ,0 
2019년 1월,AJ네트웍스,0 ,0 ,4530 ,320 ,14 ,6168 ,1 ,86 ,2 
2019년 1월,웅진씽크빅,0 ,0 ,2635 ,601 ,4 ,7000 ,0 ,164 ,6 
2019년 1월,JW홀딩스,0 ,0 ,7190 ,844 ,9 ,2601 ,3 ,75 ,1 
2019년 1월,SK이노베이션,1 ,0 ,169000 ,22574 ,7 ,192989 ,1 ,8000 ,5 
2019년 1월,한진중공업,0 ,0 ,1590 ,0 ,0 ,5449 ,0 ,0 ,0 
2019년 1월,CJ제일제당,0 ,0 ,331000 ,26179 ,13 ,232686 ,1 ,3000 ,1 
2019년 1월,비상교육,1 ,0 ,6110 ,1477 ,4 ,16098 ,0 ,350 ,6 
2019년 1월,진양홀딩스,0 ,0 ,2680 ,183 ,15 ,5462 ,0 ,140 ,5 
2019년 1월,S&TC,0 ,0 ,10750 ,612 ,18 ,31228 ,0 ,0 ,0 
2019년 1월,SBS미디어홀딩스,0 ,0 ,2050 ,34 ,60 ,4955 ,0 ,0 ,0 
2019년 1월,동성코퍼레이션,0 ,0 ,5120 ,223 ,23 ,6505 ,1 ,200 ,4 
2019년 1월,쌍방울,0 ,0 ,1010 ,1111 ,1 ,2338 ,0 ,0 ,0 
2019년 1월,이연제약,0 ,0 ,14150 ,801 ,18 ,13985 ,1 ,350 ,2 
2019년 1월,풍산,1 ,0 ,26550 ,5375 ,5 ,46640 ,1 ,800 ,3 
2019년 1월,일진전기,0 ,0 ,2965 ,0 ,0 ,8575 ,0 ,60 ,2 
2019년 1월,한국철강,0 ,0 ,5410 ,0 ,0 ,15598 ,0 ,180 ,3 
2019년 1월,KB금융,1 ,0 ,45950 ,8305 ,6 ,81411 ,1 ,1920 ,4 
2019년 1월,한세실업,0 ,0 ,19700 ,1100 ,18 ,11892 ,2 ,450 ,2 
2019년 1월,우진,0 ,0 ,4795 ,0 ,0 ,6628 ,1 ,0 ,0 
2019년 1월,미원홀딩스,1 ,0 ,33900 ,3569 ,10 ,52436 ,1 ,0 ,0 
2019년 1월,LG하우시스,0 ,0 ,56100 ,6794 ,8 ,98558 ,1 ,1800 ,3 
2019년 1월,컨버즈,0 ,0 ,4925 ,0 ,0 ,672 ,7 ,0 ,0 
2019년 1월,영원무역,0 ,0 ,37850 ,2477 ,15 ,27747 ,1 ,300 ,1 
2019년 1월,씨에스윈드,1 ,0 ,27150 ,2462 ,11 ,17454 ,2 ,350 ,1 
2019년 1월,GKL,0 ,0 ,23950 ,1302 ,18 ,8602 ,3 ,730 ,3 
2019년 1월,락앤락,1 ,0 ,20050 ,644 ,31 ,11609 ,2 ,130 ,1 
2019년 1월,대성에너지,0 ,0 ,5300 ,540 ,10 ,10916 ,0 ,250 ,5 
2019년 1월,우리들휴브레인,1 ,0 ,2135 ,0 ,0 ,859 ,2 ,0 ,0 
2019년 1월,KC코트렐,0 ,0 ,4275 ,517 ,8 ,5861 ,1 ,100 ,2 
2019년 1월,조선선재,1 ,0 ,78100 ,13029 ,6 ,77519 ,1 ,1500 ,2 
2019년 1월,코오롱인더,0 ,0 ,56600 ,4830 ,12 ,76824 ,1 ,1100 ,2 
2019년 1월,아이마켓코리아,0 ,0 ,6690 ,221 ,30 ,10532 ,1 ,350 ,5 
2019년 1월,한국화장품,1 ,0 ,10400 ,251 ,41 ,3691 ,3 ,0 ,0 
2019년 1월,현대에이치씨엔,1 ,0 ,4120 ,395 ,10 ,5928 ,1 ,50 ,1 
2019년 1월,대성산업,1 ,0 ,4245 ,8533 ,1 ,9513 ,0 ,0 ,0 
2019년 1월,한미약품,0 ,0 ,450500 ,5276 ,85 ,61358 ,7 ,500 ,0 
2019년 1월,인터지스,0 ,0 ,2295 ,213 ,11 ,7430 ,0 ,120 ,5 
2019년 1월,한전산업,0 ,0 ,3500 ,428 ,8 ,2188 ,2 ,198 ,6 
2019년 1월,화인베스틸,1 ,0 ,2650 ,36 ,74 ,3214 ,1 ,0 ,0 
2019년 1월,미원화학,1 ,0 ,43200 ,6265 ,7 ,38134 ,1 ,1000 ,2 
2019년 1월,시디즈,2 ,0 ,38900 ,184 ,211 ,10886 ,4 ,0 ,0 
2019년 1월,선진,0 ,0 ,10950 ,3102 ,4 ,13568 ,1 ,0 ,0 
2019년 1월,메리츠금융지주,0 ,0 ,11400 ,2596 ,4 ,14400 ,1 ,520 ,5 
2019년 1월,엔에스쇼핑,0 ,0 ,12600 ,1664 ,8 ,12372 ,1 ,200 ,2 
2019년 1월,코오롱플라스틱,0 ,0 ,5700 ,461 ,12 ,5114 ,1 ,120 ,2 
2019년 1월,BNK금융지주,0 ,0 ,7000 ,1200 ,6 ,21653 ,0 ,230 ,3 
2019년 1월,DGB금융지주,0 ,0 ,8050 ,1787 ,5 ,23088 ,0 ,340 ,4 
2019년 1월,이마트,0 ,0 ,180000 ,21621 ,8 ,295657 ,1 ,1750 ,1 
2019년 1월,코오롱머티리얼,1 ,0 ,3180 ,0 ,0 ,2865 ,1 ,0 ,0 
2019년 1월,세화아이엠씨,0 ,0 ,2990 ,0 ,0 ,4276 ,1 ,0 ,0 
2019년 1월,삼양사,0 ,0 ,54700 ,3543 ,15 ,101548 ,1 ,1250 ,2 
2019년 1월,코리아오토글라스,0 ,0 ,12200 ,2238 ,5 ,15910 ,1 ,700 ,6 
2019년 1월,DSR,1 ,0 ,3920 ,692 ,6 ,8721 ,0 ,50 ,1 
2019년 1월,애경유화,1 ,0 ,7840 ,2054 ,4 ,9495 ,1 ,350 ,4 
2019년 1월,한국콜마,0 ,0 ,70000 ,2240 ,31 ,14458 ,5 ,300 ,0 
2019년 1월,동일고무벨트,0 ,0 ,6270 ,83 ,76 ,13275 ,0 ,80 ,1 
2019년 1월,동아에스티,0 ,0 ,104500 ,0 ,0 ,68830 ,2 ,500 ,0 
2019년 1월,JB금융지주,1 ,0 ,5540 ,1207 ,5 ,15630 ,0 ,100 ,2 
2019년 1월,한진칼,1 ,0 ,29350 ,3717 ,8 ,25481 ,1 ,125 ,0 
2019년 1월,아세아시멘트,0 ,0 ,104500 ,16465 ,6 ,206559 ,1 ,1500 ,1 
2019년 1월,종근당,0 ,0 ,100000 ,5211 ,19 ,38884 ,3 ,900 ,1 
2019년 1월,쿠쿠홀딩스,0 ,0 ,118000 ,57026 ,2 ,67311 ,2 ,4100 ,3 
2019년 1월,코스맥스,0 ,0 ,125000 ,1877 ,67 ,21704 ,6 ,300 ,0 
2019년 1월,서연이화,0 ,0 ,4470 ,1264 ,4 ,24673 ,0 ,150 ,3 
2019년 1월,만도,1 ,0 ,28850 ,102 ,283 ,28786 ,1 ,200 ,1 
2019년 1월,디와이파워,2 ,0 ,13500 ,2767 ,5 ,11606 ,1 ,180 ,1 
2019년 1월,SK디앤디,0 ,0 ,27200 ,3362 ,8 ,16007 ,2 ,600 ,2 
2019년 1월,한솔제지,0 ,0 ,16850 ,1813 ,9 ,21976 ,1 ,600 ,4 
2019년 1월,이노션,0 ,0 ,61900 ,3074 ,20 ,33615 ,2 ,1000 ,2 
2019년 1월,금호에이치티,0 ,0 ,6740 ,505 ,13 ,9294 ,1 ,75 ,1 
2019년 1월,경보제약,0 ,0 ,10000 ,751 ,13 ,5919 ,2 ,250 ,3 
2019년 1월,토니모리,0 ,0 ,10700 ,0 ,0 ,6473 ,2 ,50 ,0 
2019년 1월,잇츠한불,0 ,0 ,25150 ,1851 ,14 ,19940 ,1 ,600 ,2 
2019년 1월,현대코퍼레이션홀딩스,0 ,0 ,15700 ,1338 ,12 ,19568 ,1 ,500 ,3 
2019년 2월,동화약품,1 ,0 ,9840 ,1700 ,6 ,10631 ,1 ,150 ,2 
2019년 2월,KR모터스,0 ,0 ,532 ,0 ,0 ,350 ,2 ,0 ,0 
2019년 2월,경방,0 ,0 ,11050 ,923 ,12 ,25502 ,0 ,180 ,2 
2019년 2월,메리츠화재,1 ,0 ,22800 ,3510 ,7 ,16071 ,1 ,1140 ,5 
2019년 2월,삼양홀딩스,0 ,0 ,84200 ,4871 ,17 ,154881 ,1 ,2000 ,2 
2019년 2월,하이트진로,0 ,0 ,16750 ,182 ,92 ,17074 ,1 ,800 ,5 
2019년 2월,유한양행,0 ,0 ,235000 ,9331 ,25 ,123265 ,2 ,2000 ,1 
2019년 2월,CJ대한통운,0 ,0 ,164500 ,1786 ,92 ,103964 ,2 ,0 ,0 
2019년 2월,하이트진로홀딩스,0 ,0 ,7700 ,0 ,0 ,21002 ,0 ,150 ,2 
2019년 2월,두산,1 ,0 ,115000 ,1909 ,60 ,100593 ,1 ,5100 ,4 
2019년 2월,성창기업지주,0 ,0 ,2200 ,61 ,36 ,7193 ,0 ,0 ,0 
2019년 2월,대림산업,1 ,0 ,102500 ,12702 ,8 ,131198 ,1 ,1000 ,1 
2019년 2월,유유제약,0 ,0 ,11500 ,812 ,14 ,10692 ,1 ,190 ,2 
2019년 2월,일동홀딩스,0 ,0 ,12400 ,66 ,188 ,15800 ,1 ,200 ,2 
2019년 2월,대유플러스,0 ,0 ,898 ,0 ,0 ,864 ,1 ,0 ,0 
2019년 2월,노루홀딩스,0 ,0 ,14100 ,4114 ,3 ,28287 ,1 ,450 ,3 
2019년 2월,한화손해보험,0 ,0 ,5410 ,1519 ,4 ,10145 ,1 ,150 ,3 
2019년 2월,롯데손해보험,0 ,0 ,2665 ,540 ,5 ,4075 ,1 ,20 ,1 
2019년 2월,대원강업,0 ,0 ,4480 ,351 ,13 ,7374 ,1 ,115 ,3 
2019년 2월,조선내화,0 ,0 ,82500 ,4223 ,20 ,139324 ,1 ,3500 ,4 
2019년 2월,대동공업,0 ,0 ,6750 ,464 ,15 ,8991 ,1 ,60 ,1 
2019년 2월,가온전선,1 ,0 ,18700 ,356 ,53 ,62234 ,0 ,600 ,3 
2019년 2월,삼일제약,2 ,0 ,21900 ,0 ,0 ,8898 ,2 ,150 ,1 
2019년 2월,흥국화재,1 ,0 ,4950 ,1231 ,4 ,9658 ,1 ,0 ,0 
2019년 2월,CS홀딩스,0 ,0 ,65700 ,5138 ,13 ,187283 ,0 ,500 ,1 
2019년 2월,동아쏘시오홀딩스,0 ,0 ,102500 ,5311 ,19 ,148700 ,1 ,1000 ,1 
2019년 2월,천일고속,1 ,0 ,76700 ,18993 ,4 ,32982 ,2 ,15300 ,20 
2019년 2월,SK하이닉스,2 ,0 ,75900 ,15073 ,5 ,46449 ,2 ,1000 ,1 
2019년 2월,영풍,0 ,0 ,763000 ,142197 ,5 ,1610072 ,0 ,10000 ,1 
2019년 2월,LS네트웍스,0 ,0 ,2825 ,280 ,10 ,7902 ,0 ,0 ,0 
2019년 2월,유수홀딩스,0 ,0 ,8910 ,0 ,0 ,7432 ,1 ,0 ,0 
2019년 2월,현대건설,1 ,0 ,64500 ,1810 ,36 ,58029 ,1 ,500 ,1 
2019년 2월,이화산업,0 ,0 ,19850 ,0 ,0 ,38463 ,1 ,0 ,0 
2019년 2월,화천기공,0 ,0 ,42350 ,3961 ,11 ,126071 ,0 ,1250 ,3 
2019년 2월,강남제비스코,0 ,0 ,25900 ,3568 ,7 ,74589 ,0 ,550 ,2 
2019년 2월,한화,0 ,0 ,34000 ,5619 ,6 ,46382 ,1 ,600 ,2 
2019년 2월,보해양조,0 ,0 ,1925 ,111 ,17 ,1032 ,2 ,0 ,0 
2019년 2월,유니온,1 ,0 ,5220 ,360 ,15 ,9537 ,1 ,200 ,4 
2019년 2월,전방,0 ,0 ,18400 ,0 ,0 ,88632 ,0 ,500 ,3 
2019년 2월,DB하이텍,1 ,0 ,12850 ,2546 ,5 ,10240 ,1 ,250 ,2 
2019년 2월,페이퍼코리아,0 ,0 ,1025 ,0 ,0 ,1128 ,1 ,0 ,0 
2019년 2월,CJ,0 ,0 ,120000 ,15357 ,8 ,117874 ,1 ,1450 ,1 
2019년 2월,JW중외제약,1 ,0 ,40200 ,0 ,0 ,12302 ,3 ,275 ,1 
2019년 2월,대한방직,1 ,0 ,13850 ,0 ,0 ,31785 ,0 ,0 ,0 
2019년 2월,만호제강,0 ,0 ,19200 ,870 ,22 ,55451 ,0 ,150 ,1 
2019년 2월,LG상사,0 ,0 ,17000 ,1557 ,11 ,30815 ,1 ,250 ,1 
2019년 2월,대한제분,0 ,0 ,184000 ,30644 ,6 ,420360 ,0 ,2000 ,1 
2019년 2월,국보,1 ,0 ,13200 ,0 ,0 ,10597 ,1 ,0 ,0 
2019년 2월,금호전기,0 ,0 ,6320 ,0 ,0 ,8938 ,1 ,0 ,0 
2019년 2월,동국제강,1 ,0 ,8600 ,49 ,176 ,23619 ,0 ,100 ,1 
2019년 2월,GS글로벌,0 ,0 ,2800 ,257 ,11 ,4452 ,1 ,25 ,1 
2019년 2월,남광토건,2 ,0 ,18100 ,174 ,104 ,4411 ,4 ,0 ,0 
2019년 2월,부국증권,1 ,0 ,21000 ,3797 ,6 ,35752 ,1 ,1200 ,6 
2019년 2월,백광산업,1 ,0 ,2790 ,164 ,17 ,2909 ,1 ,25 ,1 
2019년 2월,삼성제약,0 ,0 ,2710 ,0 ,0 ,2076 ,1 ,0 ,0 
2019년 2월,SG충방,1 ,0 ,2450 ,8 ,306 ,2760 ,1 ,0 ,0 
2019년 2월,KG케미칼,1 ,0 ,16600 ,377 ,44 ,19661 ,1 ,350 ,2 
2019년 2월,태원물산,1 ,0 ,6440 ,112 ,58 ,4287 ,2 ,80 ,1 
2019년 2월,세아베스틸,0 ,0 ,17700 ,3560 ,5 ,51205 ,0 ,900 ,5 
2019년 2월,대한전선,0 ,0 ,1180 ,0 ,0 ,378 ,3 ,0 ,0 
2019년 2월,현대해상,0 ,0 ,38800 ,5824 ,7 ,34717 ,1 ,1500 ,4 
2019년 2월,BYC,0 ,0 ,242000 ,7414 ,33 ,475434 ,1 ,850 ,0 
2019년 2월,삼부토건,0 ,0 ,5260 ,0 ,0 ,12582 ,0 ,0 ,0 
2019년 2월,현대차증권,0 ,0 ,10050 ,1711 ,6 ,28815 ,0 ,400 ,4 
2019년 2월,SK증권,0 ,0 ,734 ,56 ,13 ,1265 ,1 ,0 ,0 
2019년 2월,동양,0 ,0 ,2020 ,78 ,26 ,3555 ,1 ,50 ,2 
2019년 2월,조비,1 ,0 ,32300 ,231 ,140 ,9202 ,4 ,0 ,0 
2019년 2월,제일연마,0 ,0 ,6600 ,534 ,12 ,7264 ,1 ,180 ,3 
2019년 2월,금양,1 ,0 ,2280 ,517 ,4 ,1333 ,2 ,0 ,0 
2019년 2월,종근당홀딩스,0 ,0 ,62400 ,9766 ,6 ,81622 ,1 ,900 ,1 
2019년 2월,대상,0 ,0 ,25400 ,1467 ,17 ,24181 ,1 ,500 ,2 
2019년 2월,신영증권,1 ,0 ,59900 ,7931 ,8 ,68060 ,1 ,2750 ,5 
2019년 2월,SK네트웍스,1 ,0 ,6190 ,136 ,46 ,9546 ,1 ,120 ,2 
2019년 2월,한양증권,1 ,0 ,6930 ,370 ,19 ,20290 ,0 ,350 ,5 
2019년 2월,신화실업,1 ,0 ,21500 ,0 ,0 ,30320 ,1 ,100 ,0 
2019년 2월,알루코,0 ,0 ,3170 ,172 ,18 ,2774 ,1 ,50 ,2 
2019년 2월,대한제당,1 ,0 ,20000 ,1230 ,16 ,46923 ,0 ,550 ,3 
2019년 2월,오리온홀딩스,0 ,0 ,18850 ,39092 ,0 ,29498 ,1 ,600 ,3 
2019년 2월,KISCO홀딩스,0 ,0 ,13800 ,843 ,16 ,41227 ,0 ,250 ,2 
2019년 2월,코오롱,0 ,0 ,33350 ,7396 ,5 ,58235 ,1 ,500 ,2 
2019년 2월,아세아,1 ,0 ,125500 ,23008 ,5 ,310339 ,0 ,1500 ,1 
2019년 2월,경농,1 ,0 ,21300 ,568 ,38 ,8157 ,3 ,295 ,1 
2019년 2월,고려산업,1 ,0 ,2420 ,208 ,12 ,3559 ,1 ,35 ,1 
2019년 2월,도화엔지니어링,1 ,0 ,13850 ,352 ,39 ,6992 ,2 ,190 ,1 
2019년 2월,삼양통상,1 ,0 ,44500 ,8310 ,5 ,90524 ,0 ,750 ,2 
2019년 2월,동성제약,2 ,0 ,17050 ,0 ,0 ,2596 ,7 ,0 ,0 
2019년 2월,한일철강,1 ,0 ,20550 ,5343 ,4 ,79035 ,0 ,350 ,2 
2019년 2월,고려제강,0 ,0 ,26350 ,1185 ,22 ,68324 ,0 ,350 ,1 
2019년 2월,롯데푸드,0 ,0 ,637000 ,74827 ,9 ,587907 ,1 ,22000 ,3 
2019년 2월,아세아제지,1 ,0 ,32950 ,562 ,59 ,51433 ,1 ,450 ,1 
2019년 2월,한진,0 ,0 ,42400 ,0 ,0 ,59896 ,1 ,400 ,1 
2019년 2월,넥센타이어,0 ,0 ,9770 ,1226 ,8 ,12821 ,1 ,100 ,1 
2019년 2월,SH에너지화학,0 ,0 ,1180 ,86 ,14 ,950 ,1 ,43 ,4 
2019년 2월,한독,0 ,0 ,26700 ,391 ,68 ,22573 ,1 ,265 ,1 
2019년 2월,범양건영,0 ,0 ,1950 ,46 ,42 ,1819 ,1 ,0 ,0 
2019년 2월,세기상사,1 ,0 ,69100 ,233 ,297 ,58095 ,1 ,0 ,0 
2019년 2월,삼익악기,0 ,0 ,1945 ,0 ,0 ,2369 ,1 ,50 ,3 
2019년 2월,화성산업,1 ,0 ,15350 ,3687 ,4 ,28003 ,1 ,890 ,6 
2019년 2월,조흥,1 ,0 ,182000 ,18830 ,10 ,200652 ,1 ,6000 ,3 
2019년 2월,제일파마홀딩스,0 ,0 ,26250 ,138848 ,0 ,38370 ,1 ,60 ,0 
2019년 2월,오리엔트바이오,0 ,0 ,580 ,0 ,0 ,310 ,2 ,0 ,0 
2019년 2월,동일제강,0 ,0 ,3575 ,91 ,39 ,8754 ,0 ,10 ,0 
2019년 2월,국제약품,1 ,0 ,4500 ,63 ,71 ,3686 ,1 ,10 ,0 
2019년 2월,보락,2 ,0 ,2285 ,21 ,109 ,722 ,3 ,7 ,0 
2019년 2월,진흥기업,0 ,0 ,2150 ,166 ,13 ,518 ,4 ,0 ,0 
2019년 2월,삼영무역,0 ,0 ,14800 ,1629 ,9 ,17543 ,1 ,275 ,2 
2019년 2월,선창산업,0 ,0 ,6120 ,0 ,0 ,21135 ,0 ,0 ,0 
2019년 2월,미원상사,1 ,0 ,249500 ,32510 ,8 ,228360 ,1 ,0 ,0 
2019년 2월,신풍제지,1 ,0 ,1405 ,33 ,43 ,1267 ,1 ,0 ,0 
2019년 2월,대유에이텍,0 ,0 ,1190 ,19 ,63 ,1152 ,1 ,20 ,2 
2019년 2월,유성기업,0 ,0 ,2875 ,243 ,12 ,10215 ,0 ,120 ,4 
2019년 2월,한국쉘석유,0 ,0 ,329000 ,18649 ,18 ,76494 ,4 ,17000 ,5 
2019년 2월,금호산업,0 ,0 ,13450 ,2665 ,5 ,10865 ,1 ,500 ,4 
2019년 2월,부광약품,1 ,0 ,22800 ,188 ,121 ,3333 ,7 ,200 ,1 
2019년 2월,혜인,1 ,0 ,7820 ,178 ,44 ,7905 ,1 ,30 ,0 
2019년 2월,세아제강지주,0 ,0 ,52400 ,4877 ,11 ,229348 ,0 ,1800 ,3 
2019년 2월,에이프로젠제약,0 ,0 ,2405 ,0 ,0 ,920 ,3 ,0 ,0 
2019년 2월,코오롱글로벌,0 ,0 ,8230 ,601 ,14 ,18236 ,0 ,150 ,2 
2019년 2월,성보화학,0 ,0 ,5610 ,471 ,12 ,8063 ,1 ,572 ,10 
2019년 2월,대웅,1 ,0 ,18850 ,1534 ,12 ,9367 ,2 ,100 ,1 
