,클러스터,PBR_기준,투자기간,결과
154,0,9,310,-0.14400805639476336
155,0,10,310,-0.14400805639476336
156,0,11,310,-0.17974682206747888
157,0,12,310,-0.17974682206747888
158,0,13,310,-0.17974682206747888
159,0,14,310,-0.17974682206747888
160,0,15,310,-0.17974682206747888
161,0,16,310,-0.17974682206747888
162,0,17,310,-0.17974682206747888
163,0,18,310,-0.17974682206747888
164,0,19,310,-0.17974682206747888
165,0,5,340,-0.18092909535452323
166,0,6,340,-0.18092909535452323
167,0,7,340,-0.18092909535452323
168,0,8,340,-0.18092909535452323
169,0,9,340,-0.18092909535452323
170,0,10,340,-0.18092909535452323
171,0,11,340,-0.23755609493801289
172,0,12,340,-0.23755609493801289
173,0,13,340,-0.23755609493801289
174,0,14,340,-0.23755609493801289
175,0,15,340,-0.23755609493801289
176,0,16,340,-0.23755609493801289
177,0,17,340,-0.23755609493801289
178,0,18,340,-0.23755609493801289
179,0,19,340,-0.23755609493801289
180,0,5,370,-0.16379310344827586
181,0,6,370,-0.16379310344827586
182,0,7,370,-0.16379310344827586
183,0,8,370,-0.16379310344827586
184,0,9,370,-0.16379310344827586
185,0,10,370,-0.16379310344827586
186,0,11,370,-0.19878260548289367
187,0,12,370,-0.19878260548289367
188,0,13,370,-0.19878260548289367
189,0,14,370,-0.19878260548289367
190,0,15,370,-0.19878260548289367
191,0,16,370,-0.19878260548289367
192,0,17,370,-0.19878260548289367
193,0,18,370,-0.19878260548289367
194,0,19,370,-0.19878260548289367
195,0,5,400,-0.06560093509350935
196,0,6,400,-0.06560093509350935
197,0,7,400,-0.06560093509350935
198,0,8,400,-0.06560093509350935
199,0,9,400,-0.06560093509350935
200,0,10,400,-0.06560093509350935
201,0,11,400,-0.12202740525955458
202,0,12,400,-0.12202740525955458
203,0,13,400,-0.12202740525955458
204,0,14,400,-0.12202740525955458
205,0,15,400,-0.12202740525955458
206,0,16,400,-0.12202740525955458
207,0,17,400,-0.12202740525955458
208,0,18,400,-0.12202740525955458
209,0,19,400,-0.12202740525955458
210,0,5,430,-0.12537839096518805
211,0,6,430,-0.12537839096518805
212,0,7,430,-0.12537839096518805
213,0,8,430,-0.12537839096518805
214,0,9,430,-0.12537839096518805
215,0,10,430,-0.12537839096518805
216,0,11,430,-0.1770793159835244
217,0,12,430,-0.1770793159835244
218,0,13,430,-0.1770793159835244
219,0,14,430,-0.1770793159835244
220,0,15,430,-0.1770793159835244
221,0,16,430,-0.1770793159835244
222,0,17,430,-0.1770793159835244
223,0,18,430,-0.1770793159835244
224,0,19,430,-0.1770793159835244
225,0,5,460,-0.16931696548033182
226,0,6,460,-0.16931696548033182
227,0,7,460,-0.16931696548033182
228,0,8,460,-0.16931696548033182
229,0,9,460,-0.16931696548033182
230,0,10,460,-0.16931696548033182
231,0,11,460,-0.2013119533527697
232,0,12,460,-0.2013119533527697
233,0,13,460,-0.2013119533527697
234,0,14,460,-0.2013119533527697
235,0,15,460,-0.2013119533527697
236,0,16,460,-0.2013119533527697
237,0,17,460,-0.2013119533527697
238,0,18,460,-0.2013119533527697
239,0,19,460,-0.2013119533527697
240,0,5,490,-0.19739699776429256
241,0,6,490,-0.19739699776429256
242,0,7,490,-0.19739699776429256
243,0,8,490,-0.19739699776429256
244,0,9,490,-0.19739699776429256
245,0,10,490,-0.19739699776429256
246,0,11,490,-0.23421691364333164
247,0,12,490,-0.23421691364333164
248,0,13,490,-0.23421691364333164
249,0,14,490,-0.23421691364333164
250,0,15,490,-0.23421691364333164
251,0,16,490,-0.23421691364333164
252,0,17,490,-0.23421691364333164
253,0,18,490,-0.23421691364333164
254,0,19,490,-0.23421691364333164
255,0,5,520,-0.2650371612733491
256,0,6,520,-0.2650371612733491
257,0,7,520,-0.2650371612733491
258,0,8,520,-0.2650371612733491
259,0,9,520,-0.2650371612733491
260,0,10,520,-0.2650371612733491
261,0,11,520,-0.2777072035330995
262,0,12,520,-0.2777072035330995
263,0,13,520,-0.2777072035330995
264,0,14,520,-0.2777072035330995
265,0,15,520,-0.2777072035330995
266,0,16,520,-0.2777072035330995
267,0,17,520,-0.2777072035330995
268,0,18,520,-0.2777072035330995
269,0,19,520,-0.2777072035330995
270,0,5,550,-0.23276006986368347
271,0,6,550,-0.23276006986368347
272,0,7,550,-0.23276006986368347
273,0,8,550,-0.23276006986368347
274,0,9,550,-0.23276006986368347
275,0,10,550,-0.23276006986368347
276,0,11,550,-0.25432207108380867
277,0,12,550,-0.25432207108380867
278,0,13,550,-0.25432207108380867
279,0,14,550,-0.25432207108380867
280,0,15,550,-0.25432207108380867
281,0,16,550,-0.25432207108380867
282,0,17,550,-0.25432207108380867
283,0,18,550,-0.25432207108380867
284,0,19,550,-0.25432207108380867
285,0,5,580,0.006756756756756757
286,0,6,580,0.006756756756756757
287,0,7,580,0.006756756756756757
288,0,8,580,0.006756756756756757
289,0,9,580,0.006756756756756757
290,0,10,580,0.006756756756756757
291,0,11,580,-0.07712156825689823
292,0,12,580,-0.07712156825689823
293,0,13,580,-0.07712156825689823
294,0,14,580,-0.07712156825689823
295,0,15,580,-0.07712156825689823
296,0,16,580,-0.07712156825689823
297,0,17,580,-0.07712156825689823
298,0,18,580,-0.07712156825689823
299,0,19,580,-0.07712156825689823
300,0,5,610,-0.10615384615384615
301,0,6,610,-0.10615384615384615
302,0,7,610,-0.10615384615384615
303,0,8,610,-0.10615384615384615
304,0,9,610,-0.10615384615384615
305,0,10,610,-0.10615384615384615
306,0,11,610,-0.17403646393008096
307,0,12,610,-0.17403646393008096
308,0,13,610,-0.17403646393008096
309,0,14,610,-0.17403646393008096
310,0,15,610,-0.17403646393008096
311,0,16,610,-0.17403646393008096
312,0,17,610,-0.17403646393008096
313,0,18,610,-0.17403646393008096
314,0,19,610,-0.17403646393008096
315,0,5,640,-0.1067472306143001
316,0,6,640,-0.1067472306143001
317,0,7,640,-0.1067472306143001
318,0,8,640,-0.1067472306143001
319,0,9,640,-0.1067472306143001
320,0,10,640,-0.1067472306143001
321,0,11,640,-0.1855307226593631
322,0,12,640,-0.1855307226593631
323,0,13,640,-0.1855307226593631
324,0,14,640,-0.1855307226593631
325,0,15,640,-0.1855307226593631
326,0,16,640,-0.1855307226593631
327,0,17,640,-0.1855307226593631
328,0,18,640,-0.1855307226593631
329,0,19,640,-0.1855307226593631
330,0,5,670,-0.13384615384615384
331,0,6,670,-0.13384615384615384
332,0,7,670,-0.13384615384615384
333,0,8,670,-0.13384615384615384
334,0,9,670,-0.13384615384615384
335,0,10,670,-0.13384615384615384
336,0,11,670,-0.19602891109002624
337,0,12,670,-0.19602891109002624
338,0,13,670,-0.19602891109002624
339,0,14,670,-0.19602891109002624
340,0,15,670,-0.19602891109002624
341,0,16,670,-0.19602891109002624
342,0,17,670,-0.19602891109002624
343,0,18,670,-0.19602891109002624
344,0,19,670,-0.19602891109002624
345,0,5,700,-0.23178807947019867
346,0,6,700,-0.23178807947019867
347,0,7,700,-0.23178807947019867
348,0,8,700,-0.23178807947019867
349,0,9,700,-0.23178807947019867
350,0,10,700,-0.23178807947019867
351,0,11,700,-0.2631778265614808
352,0,12,700,-0.2631778265614808
353,0,13,700,-0.2631778265614808
354,0,14,700,-0.2631778265614808
355,0,15,700,-0.2631778265614808
356,0,16,700,-0.2631778265614808
357,0,17,700,-0.2631778265614808
358,0,18,700,-0.2631778265614808
359,0,19,700,-0.2631778265614808
360,0,5,730,-0.22847682119205298
361,0,6,730,-0.22847682119205298
362,0,7,730,-0.22847682119205298
363,0,8,730,-0.22847682119205298
364,0,9,730,-0.22847682119205298
365,0,10,730,-0.22847682119205298
366,0,11,730,-0.2500111510916183
367,0,12,730,-0.2500111510916183
368,0,13,730,-0.2500111510916183
369,0,14,730,-0.2500111510916183
370,0,15,730,-0.2500111510916183
371,0,16,730,-0.2500111510916183
372,0,17,730,-0.2500111510916183
373,0,18,730,-0.2500111510916183
374,0,19,730,-0.2500111510916183
375,0,5,760,-0.1593487690455542
376,0,6,760,-0.1593487690455542
377,0,7,760,-0.1593487690455542
378,0,8,760,-0.1593487690455542
379,0,9,760,-0.1593487690455542
380,0,10,760,-0.1593487690455542
381,0,11,760,-0.18972784609461693
382,0,12,760,-0.18972784609461693
383,0,13,760,-0.18972784609461693
384,0,14,760,-0.18972784609461693
385,0,15,760,-0.18972784609461693
386,0,16,760,-0.18972784609461693
387,0,17,760,-0.18972784609461693
388,0,18,760,-0.18972784609461693
389,0,19,760,-0.18972784609461693
390,0,5,790,-0.19162239948439033
391,0,6,790,-0.19162239948439033
392,0,7,790,-0.19162239948439033
393,0,8,790,-0.19162239948439033
394,0,9,790,-0.19162239948439033
395,0,10,790,-0.19162239948439033
396,0,11,790,-0.2146009006558467
397,0,12,790,-0.2146009006558467
398,0,13,790,-0.2146009006558467
399,0,14,790,-0.2146009006558467
400,0,15,790,-0.2146009006558467
401,0,16,790,-0.2146009006558467
402,0,17,790,-0.2146009006558467
403,0,18,790,-0.2146009006558467
404,0,19,790,-0.2146009006558467
405,0,5,820,-0.2
406,0,6,820,-0.2
407,0,7,820,-0.2
408,0,8,820,-0.2
409,0,9,820,-0.2
410,0,10,820,-0.2
411,0,11,820,-0.23118530187102165
412,0,12,820,-0.23118530187102165
413,0,13,820,-0.23118530187102165
414,0,14,820,-0.23118530187102165
415,0,15,820,-0.23118530187102165
416,0,16,820,-0.23118530187102165
417,0,17,820,-0.23118530187102165
418,0,18,820,-0.23118530187102165
419,0,19,820,-0.23118530187102165
420,0,5,850,-0.19205298013245034
421,0,6,850,-0.19205298013245034
422,0,7,850,-0.19205298013245034
423,0,8,850,-0.19205298013245034
424,0,9,850,-0.19205298013245034
425,0,10,850,-0.19205298013245034
426,0,11,850,-0.23488649032127293
427,0,12,850,-0.23488649032127293
428,0,13,850,-0.23488649032127293
429,0,14,850,-0.23488649032127293
430,0,15,850,-0.23488649032127293
431,0,16,850,-0.23488649032127293
432,0,17,850,-0.23488649032127293
433,0,18,850,-0.23488649032127293
434,0,19,850,-0.23488649032127293
435,0,5,880,-0.26686807653575023
436,0,6,880,-0.26686807653575023
437,0,7,880,-0.26686807653575023
438,0,8,880,-0.26686807653575023
439,0,9,880,-0.26686807653575023
440,0,10,880,-0.26686807653575023
441,0,11,880,-0.33085207572642755
442,0,12,880,-0.33085207572642755
443,0,13,880,-0.33085207572642755
444,0,14,880,-0.33085207572642755
445,0,15,880,-0.33085207572642755
446,0,16,880,-0.33085207572642755
447,0,17,880,-0.33085207572642755
448,0,18,880,-0.33085207572642755
449,0,19,880,-0.33085207572642755
450,0,5,910,-0.26846437671971446
451,0,6,910,-0.26846437671971446
452,0,7,910,-0.26846437671971446
453,0,8,910,-0.26846437671971446
454,0,9,910,-0.26846437671971446
455,0,10,910,-0.26846437671971446
456,0,11,910,-0.3033723522853957
457,0,12,910,-0.3033723522853957
458,0,13,910,-0.3033723522853957
459,0,14,910,-0.3033723522853957
460,0,15,910,-0.3033723522853957
461,0,16,910,-0.3033723522853957
462,0,17,910,-0.3033723522853957
463,0,18,910,-0.3033723522853957
464,0,19,910,-0.3033723522853957
465,0,5,940,-0.29103726082578046
466,0,6,940,-0.29103726082578046
467,0,7,940,-0.29103726082578046
468,0,8,940,-0.29103726082578046
469,0,9,940,-0.29103726082578046
470,0,10,940,-0.29103726082578046
471,0,11,940,-0.29664776526015235
472,0,12,940,-0.29664776526015235
473,0,13,940,-0.29664776526015235
474,0,14,940,-0.29664776526015235
475,0,15,940,-0.29664776526015235
476,0,16,940,-0.29664776526015235
477,0,17,940,-0.29664776526015235
478,0,18,940,-0.29664776526015235
479,0,19,940,-0.29664776526015235
480,0,5,970,-0.2961608775137112
481,0,6,970,-0.2961608775137112
482,0,7,970,-0.2961608775137112
483,0,8,970,-0.2961608775137112
484,0,9,970,-0.2961608775137112
485,0,10,970,-0.2961608775137112
486,0,11,970,-0.298442867831343
487,0,12,970,-0.298442867831343
488,0,13,970,-0.298442867831343
489,0,14,970,-0.298442867831343
490,0,15,970,-0.298442867831343
491,0,16,970,-0.298442867831343
492,0,17,970,-0.298442867831343
493,0,18,970,-0.298442867831343
494,0,19,970,-0.298442867831343
495,0,5,1000,-0.32057911065149947
496,0,6,1000,-0.32057911065149947
497,0,7,1000,-0.32057911065149947
498,0,8,1000,-0.32057911065149947
499,0,9,1000,-0.32057911065149947
500,0,10,1000,-0.32057911065149947
501,0,11,1000,-0.3332975842764999
502,0,12,1000,-0.3332975842764999
503,0,13,1000,-0.3332975842764999
504,0,14,1000,-0.3332975842764999
505,0,15,1000,-0.3332975842764999
506,0,16,1000,-0.3332975842764999
507,0,17,1000,-0.3332975842764999
508,0,18,1000,-0.3332975842764999
509,0,19,1000,-0.3332975842764999
510,0,5,1030,-0.5734797297297297
511,0,6,1030,-0.5734797297297297
512,0,7,1030,-0.5734797297297297
513,0,8,1030,-0.5734797297297297
514,0,9,1030,-0.5734797297297297
515,0,10,1030,-0.5734797297297297
516,0,11,1030,-0.5615870638923918
517,0,12,1030,-0.5615870638923918
518,0,13,1030,-0.5615870638923918
519,0,14,1030,-0.5615870638923918
520,0,15,1030,-0.5615870638923918
521,0,16,1030,-0.5615870638923918
522,0,17,1030,-0.5615870638923918
523,0,18,1030,-0.5615870638923918
524,0,19,1030,-0.5615870638923918
525,0,5,1060,-0.4506024096385542
526,0,6,1060,-0.4506024096385542
527,0,7,1060,-0.4506024096385542
528,0,8,1060,-0.4506024096385542
529,0,9,1060,-0.4506024096385542
530,0,10,1060,-0.4506024096385542
531,0,11,1060,-0.42712319651261477
532,0,12,1060,-0.42712319651261477
533,0,13,1060,-0.42712319651261477
534,0,14,1060,-0.42712319651261477
535,0,15,1060,-0.42712319651261477
536,0,16,1060,-0.42712319651261477
537,0,17,1060,-0.42712319651261477
538,0,18,1060,-0.42712319651261477
539,0,19,1060,-0.42712319651261477
540,0,5,1090,-0.4310171198388721
541,0,6,1090,-0.4310171198388721
542,0,7,1090,-0.4310171198388721
543,0,8,1090,-0.4310171198388721
544,0,9,1090,-0.4310171198388721
545,0,10,1090,-0.4310171198388721
546,0,11,1090,-0.42565566343315164
547,0,12,1090,-0.42565566343315164
548,0,13,1090,-0.42565566343315164
549,0,14,1090,-0.42565566343315164
550,0,15,1090,-0.42565566343315164
551,0,16,1090,-0.42565566343315164
552,0,17,1090,-0.42565566343315164
553,0,18,1090,-0.42565566343315164
554,0,19,1090,-0.42565566343315164
555,0,5,1120,-0.3972222222222222
556,0,6,1120,-0.3972222222222222
557,0,7,1120,-0.3972222222222222
558,0,8,1120,-0.3972222222222222
559,0,9,1120,-0.3972222222222222
560,0,10,1120,-0.3972222222222222
561,0,11,1120,-0.39779143897996355
562,0,12,1120,-0.39779143897996355
563,0,13,1120,-0.39779143897996355
564,0,14,1120,-0.39779143897996355
565,0,15,1120,-0.39779143897996355
566,0,16,1120,-0.39779143897996355
567,0,17,1120,-0.39779143897996355
568,0,18,1120,-0.39779143897996355
569,0,19,1120,-0.39779143897996355
570,1,5,10,0.1661807580174927
571,1,6,10,0.1661807580174927
572,1,7,10,0.1661807580174927
573,1,8,10,0.1661807580174927
574,1,9,10,0.1661807580174927
575,1,10,10,0.1661807580174927
576,1,11,10,0.1897774772559626
577,1,12,10,0.1897774772559626
578,1,13,10,0.1897774772559626
579,1,14,10,0.1897774772559626
580,1,15,10,0.1897774772559626
581,1,16,10,0.1897774772559626
582,1,17,10,0.1897774772559626
583,1,18,10,0.1897774772559626
584,1,19,10,0.1897774772559626
585,1,5,40,0.17010060383525594
586,1,6,40,0.17010060383525594
587,1,7,40,0.17010060383525594
588,1,8,40,0.17010060383525594
589,1,9,40,0.17010060383525594
590,1,10,40,0.17010060383525594
591,1,11,40,0.1952172256097561
592,1,12,40,0.1952172256097561
593,1,13,40,0.1952172256097561
594,1,14,40,0.1952172256097561
595,1,15,40,0.1952172256097561
596,1,16,40,0.1952172256097561
597,1,17,40,0.1952172256097561
598,1,18,40,0.1952172256097561
599,1,19,40,0.1952172256097561
600,1,5,70,0.1775096726708507
601,1,6,70,0.1775096726708507
602,1,7,70,0.1775096726708507
603,1,8,70,0.1775096726708507
604,1,9,70,0.1775096726708507
605,1,10,70,0.1775096726708507
606,1,11,70,0.20561229500147304
607,1,12,70,0.20561229500147304
608,1,13,70,0.20561229500147304
609,1,14,70,0.20561229500147304
610,1,15,70,0.20561229500147304
611,1,16,70,0.20561229500147304
612,1,17,70,0.20561229500147304
613,1,18,70,0.20561229500147304
614,1,19,70,0.20561229500147304
615,1,5,100,0.19008264462809918
616,1,6,100,0.19008264462809918
617,1,7,100,0.19008264462809918
618,1,8,100,0.19008264462809918
619,1,9,100,0.19008264462809918
620,1,10,100,0.19008264462809918
621,1,11,100,0.21433125079688894
622,1,12,100,0.21433125079688894
623,1,13,100,0.21433125079688894
624,1,14,100,0.21433125079688894
625,1,15,100,0.21433125079688894
626,1,16,100,0.21433125079688894
627,1,17,100,0.21433125079688894
628,1,18,100,0.21433125079688894
629,1,19,100,0.21433125079688894
630,1,5,130,0.19482237339380196
631,1,6,130,0.19482237339380196
632,1,7,130,0.19482237339380196
633,1,8,130,0.19482237339380196
634,1,9,130,0.19482237339380196
635,1,10,130,0.19482237339380196
636,1,11,130,0.19698961709711732
637,1,12,130,0.19698961709711732
638,1,13,130,0.19698961709711732
639,1,14,130,0.19698961709711732
640,1,15,130,0.19698961709711732
641,1,16,130,0.19698961709711732
